order_id,customer_id,restaurant,items,item_names,item_categories,total_price,order_date,order_hour,order_day,n_items,payment_method,delivery_time_min,order_rating
ORD00522,CUST0045,Crave It,"M0027,M0264","Spicy Jalapeño Burger,Waffles & Ice Cream","Burgers,Desserts",111.0,2025-12-23,18,Tuesday,2,Cash,28,4.0
ORD00523,CUST0388,Mama's Kitchen,"M0094,M0162","Falafel Wrap,Spaghetti Bolognese","Shawarma,Pasta",98.0,2026-04-25,20,Saturday,2,Credit Card,29,2.8
ORD00524,CUST0490,Burger Factory,"M0215,M0328,M0064,M0060","Quinoa Power Bowl,Blt Sandwich,Meat Lovers Pizza,Four Cheese Pizza","Salads,Sandwiches,Pizza,Pizza",361.0,2026-03-03,8,Tuesday,4,Wallet,51,3.9
ORD00525,CUST0198,The Foodie Hub,"M0144,M0117,M0009","Rainbow Roll (8Pcs),Cheese Shawarma,Crispy Chicken Burger","Sushi,Shawarma,Burgers",197.0,2026-04-10,13,Friday,3,Wallet,23,2.8
ORD00526,CUST0039,Urban Bites,"M0329,M0114,M0073","Blt Sandwich,Cheese Shawarma,Veggie Supreme Pizza","Sandwiches,Shawarma,Pizza",185.0,2026-02-27,3,Friday,3,Credit Card,50,3.3
ORD00527,CUST0369,Crave It,"M0139,M0252","Spicy Tuna Roll (8Pcs),Umm Ali","Sushi,Desserts",109.0,2026-03-05,18,Thursday,2,Wallet,55,2.7
ORD00528,CUST0091,Daily Bites,"M0079,M0257,M0265","Hawaiian Pizza,Waffles & Ice Cream,Mango Panna Cotta","Pizza,Desserts,Desserts",189.0,2026-04-11,16,Saturday,3,Credit Card,24,4.6
ORD00529,CUST0467,Burger Factory,"M0215,M0279,M0266","Quinoa Power Bowl,Iced Latte,Mango Panna Cotta","Salads,Beverages,Desserts",136.0,2026-04-13,16,Monday,3,Wallet,37,3.9
ORD00530,CUST0443,Desert Rose Kitchen,"M0008,M0124","Crispy Chicken Burger,Salmon Nigiri (2Pcs)","Burgers,Sushi",120.0,2025-12-29,11,Monday,2,Credit Card,50,4.7
ORD00531,CUST0028,The Grill House,"M0279,M0162,M0168,M0267","Iced Latte,Spaghetti Bolognese,Spaghetti Bolognese,Mango Panna Cotta","Beverages,Pasta,Pasta,Desserts",194.0,2026-04-05,17,Sunday,4,Cash,22,4.5
ORD00532,CUST0031,Shawarma Station,"M0076,M0124,M0338","Veggie Supreme Pizza,Salmon Nigiri (2Pcs),Tomato Basil Soup","Pizza,Sushi,Soups",169.0,2026-02-16,21,Monday,3,Cash,53,4.8
ORD00533,CUST0069,Crave It,"M0268,M0062,M0163,M0251","Mango Panna Cotta,Four Cheese Pizza,Spaghetti Bolognese,Umm Ali","Desserts,Pizza,Pasta,Desserts",242.0,2026-02-01,3,Sunday,4,Credit Card,45,4.8
ORD00534,CUST0319,Daily Bites,M0037,Truffle Burger,Burgers,103.0,2025-12-21,13,Sunday,1,Cash,35,3.2
ORD00535,CUST0170,Sushi World,"M0335,M0173,M0254,M0311","Pastrami Sandwich,Fettuccine Alfredo,Umm Ali,Club Sandwich","Sandwiches,Pasta,Desserts,Sandwiches",218.0,2026-02-27,12,Friday,4,Wallet,60,4.2
ORD00536,CUST0023,Shawarma Station,"M0285,M0352,M0286,M0158","Mint Lemonade,Lentil Soup,Mint Lemonade,Sashimi Platter (12Pcs)","Beverages,Soups,Beverages,Sushi",203.0,2025-11-30,12,Sunday,4,Cash,60,3.7
ORD00537,CUST0191,Shawarma Station,"M0285,M0264,M0192","Mint Lemonade,Waffles & Ice Cream,Lasagna","Beverages,Desserts,Pasta",162.0,2026-03-17,18,Tuesday,3,Credit Card,30,3.6
ORD00538,CUST0186,Fresh & Fit,"M0233,M0002,M0094","Cheesecake Slice,Classic Beef Burger,Falafel Wrap","Desserts,Burgers,Shawarma",125.0,2025-12-26,12,Friday,3,Cash,46,4.2
ORD00539,CUST0146,The Grill House,"M0050,M0042,M0209","Pepperoni Pizza,Margherita Pizza,Fattoush Salad","Pizza,Pizza,Salads",239.0,2026-03-18,20,Wednesday,3,Credit Card,31,4.4
ORD00540,CUST0161,Sushi World,"M0106,M0209,M0336","Mixed Grill Wrap,Fattoush Salad,Pastrami Sandwich","Shawarma,Salads,Sandwiches",154.0,2026-02-22,19,Sunday,3,Cash,37,4.4
ORD00541,CUST0365,El Classico,"M0321,M0154","Tuna Melt,Veggie Roll (8Pcs)","Sandwiches,Sushi",90.0,2025-12-29,20,Monday,2,Credit Card,58,4.7
ORD00542,CUST0276,The Grill House,"M0327,M0218,M0094,M0215,M0255","Blt Sandwich,Grilled Chicken Salad,Falafel Wrap,Quinoa Power Bowl,Umm Ali","Sandwiches,Salads,Shawarma,Salads,Desserts",241.0,2025-12-18,4,Thursday,5,Wallet,41,2.6
ORD00543,CUST0107,Burger Factory,"M0073,M0344,M0075","Veggie Supreme Pizza,French Onion Soup,Veggie Supreme Pizza","Pizza,Soups,Pizza",246.0,2026-03-09,16,Monday,3,Credit Card,49,2.8
ORD00544,CUST0088,Urban Bites,"M0269,M0124,M0320","Fresh Orange Juice,Salmon Nigiri (2Pcs),Tuna Melt","Beverages,Sushi,Sandwiches",109.0,2026-04-04,4,Saturday,3,Wallet,53,4.4
ORD00545,CUST0372,Pasta Corner,"M0185,M0119","Pesto Pasta,Salmon Nigiri (2Pcs)","Pasta,Sushi",125.0,2026-02-20,20,Friday,2,Cash,28,2.8
ORD00546,CUST0475,Crave It,"M0139,M0226","Spicy Tuna Roll (8Pcs),Caprese Salad","Sushi,Salads",132.0,2026-01-30,12,Friday,2,Credit Card,25,3.1
ORD00547,CUST0026,Shawarma Station,"M0020,M0163","Bbq Bacon Burger,Spaghetti Bolognese","Burgers,Pasta",150.0,2026-03-30,16,Monday,2,Credit Card,30,4.3
ORD00548,CUST0365,Desert Rose Kitchen,"M0002,M0304","Classic Beef Burger,Strawberry Milkshake","Burgers,Beverages",79.0,2026-03-12,20,Thursday,2,Wallet,46,4.1
ORD00549,CUST0329,Pasta Corner,"M0086,M0010,M0028,M0126,M0045","Chicken Shawarma Wrap,Crispy Chicken Burger,Spicy Jalapeño Burger,California Roll (8Pcs),Pepperoni Pizza","Shawarma,Burgers,Burgers,Sushi,Pizza",299.0,2026-01-31,9,Saturday,5,Wallet,26,3.5
ORD00550,CUST0131,The Foodie Hub,"M0234,M0325","Cheesecake Slice,Tuna Melt","Desserts,Sandwiches",83.0,2025-12-31,17,Wednesday,2,Wallet,46,3.1
ORD00551,CUST0177,Desert Rose Kitchen,"M0006,M0027","Double Smash Burger,Spicy Jalapeño Burger","Burgers,Burgers",143.0,2026-03-29,18,Sunday,2,Wallet,40,3.4
ORD00552,CUST0454,The Foodie Hub,M0277,Iced Latte,Beverages,33.0,2026-04-27,17,Monday,1,Credit Card,26,4.5
ORD00553,CUST0324,Sushi World,"M0361,M0126,M0308,M0028,M0123","Mushroom Cream Soup,California Roll (8Pcs),Hot Chocolate,Spicy Jalapeño Burger,Salmon Nigiri (2Pcs)","Soups,Sushi,Beverages,Burgers,Sushi",230.0,2026-03-20,11,Friday,5,Cash,28,3.7
ORD00554,CUST0490,Crave It,"M0178,M0302,M0107,M0114","Pasta Carbonara,Strawberry Milkshake,Mixed Grill Wrap,Cheese Shawarma","Pasta,Beverages,Shawarma,Shawarma",235.0,2026-02-17,22,Tuesday,4,Wallet,22,3.6
ORD00555,CUST0359,The Grill House,"M0199,M0187","Caesar Salad,Pesto Pasta","Salads,Pasta",110.0,2025-12-26,9,Friday,2,Wallet,35,4.5
ORD00556,CUST0485,Sushi World,"M0133,M0278,M0159,M0326,M0079","Dragon Roll (8Pcs),Iced Latte,Sashimi Platter (12Pcs),Blt Sandwich,Hawaiian Pizza","Sushi,Beverages,Sushi,Sandwiches,Pizza",416.0,2025-11-23,11,Sunday,5,Cash,44,3.3
ORD00557,CUST0474,Pasta Corner,"M0068,M0011,M0176,M0169,M0358","Meat Lovers Pizza,Crispy Chicken Burger,Fettuccine Alfredo,Penne Arrabiata,Mushroom Cream Soup","Pizza,Burgers,Pasta,Pasta,Soups",395.0,2026-03-14,8,Saturday,5,Cash,40,3.4
ORD00558,CUST0437,Burger Factory,"M0207,M0107,M0282","Fattoush Salad,Mixed Grill Wrap,Mint Lemonade","Salads,Shawarma,Beverages",119.0,2026-04-02,14,Thursday,3,Wallet,38,3.7
ORD00559,CUST0347,Burger Factory,"M0045,M0144,M0245,M0320,M0133","Pepperoni Pizza,Rainbow Roll (8Pcs),Kunafa,Tuna Melt,Dragon Roll (8Pcs)","Pizza,Sushi,Desserts,Sandwiches,Sushi",382.0,2026-04-08,16,Wednesday,5,Wallet,23,3.5
ORD00560,CUST0295,Mama's Kitchen,"M0260,M0250,M0215,M0263,M0213","Waffles & Ice Cream,Umm Ali,Quinoa Power Bowl,Waffles & Ice Cream,Quinoa Power Bowl","Desserts,Desserts,Salads,Desserts,Salads",265.0,2026-04-22,19,Wednesday,5,Wallet,40,3.8
ORD00561,CUST0172,Pizza Palace,"M0055,M0341,M0108","Bbq Chicken Pizza,French Onion Soup,Mixed Grill Wrap","Pizza,Soups,Shawarma",220.0,2026-02-27,13,Friday,3,Credit Card,20,3.2
ORD00562,CUST0160,Crave It,"M0027,M0176,M0086","Spicy Jalapeño Burger,Fettuccine Alfredo,Chicken Shawarma Wrap","Burgers,Pasta,Shawarma",189.0,2025-12-16,19,Tuesday,3,Wallet,53,3.6
ORD00563,CUST0353,El Classico,"M0202,M0037,M0093,M0310,M0254","Caesar Salad,Truffle Burger,Meat Shawarma Wrap,Club Sandwich,Umm Ali","Salads,Burgers,Shawarma,Sandwiches,Desserts",284.0,2025-12-24,17,Wednesday,5,Credit Card,23,3.6
ORD00564,CUST0130,Daily Bites,"M0079,M0163","Hawaiian Pizza,Spaghetti Bolognese","Pizza,Pasta",175.0,2026-03-18,20,Wednesday,2,Credit Card,32,3.8
ORD00565,CUST0005,El Classico,M0238,Crème Brûlée,Desserts,51.0,2026-03-28,18,Saturday,1,Wallet,50,4.3
ORD00566,CUST0323,Sushi World,"M0017,M0361,M0324","Bbq Bacon Burger,Mushroom Cream Soup,Tuna Melt","Burgers,Soups,Sandwiches",163.0,2025-11-30,8,Sunday,3,Wallet,41,4.2
ORD00567,CUST0384,Daily Bites,"M0079,M0024,M0135,M0216","Hawaiian Pizza,Mushroom Swiss Burger,Spicy Tuna Roll (8Pcs),Quinoa Power Bowl","Pizza,Burgers,Sushi,Salads",327.0,2026-01-06,23,Tuesday,4,Cash,49,4.4
ORD00568,CUST0126,Daily Bites,"M0174,M0161,M0331,M0076","Fettuccine Alfredo,Spaghetti Bolognese,Egg & Avocado Toast,Veggie Supreme Pizza","Pasta,Pasta,Sandwiches,Pizza",280.0,2026-03-19,18,Thursday,4,Wallet,48,4.7
ORD00569,CUST0192,The Foodie Hub,"M0168,M0180","Spaghetti Bolognese,Pasta Carbonara","Pasta,Pasta",161.0,2026-01-23,19,Friday,2,Wallet,54,3.5
ORD00570,CUST0396,Daily Bites,"M0302,M0260","Strawberry Milkshake,Waffles & Ice Cream","Beverages,Desserts",81.0,2026-04-22,19,Wednesday,2,Wallet,41,4.5
ORD00571,CUST0010,Pizza Palace,"M0084,M0191","Truffle Mushroom Pizza,Lasagna","Pizza,Pasta",255.0,2026-02-14,10,Saturday,2,Wallet,55,2.8
ORD00572,CUST0109,Pizza Palace,"M0042,M0040,M0296,M0233","Margherita Pizza,Margherita Pizza,Avocado Smoothie,Cheesecake Slice","Pizza,Pizza,Beverages,Desserts",242.0,2026-04-18,8,Saturday,4,Cash,55,4.3
ORD00573,CUST0143,Burger Factory,"M0073,M0203,M0330,M0292","Veggie Supreme Pizza,Caesar Salad,Blt Sandwich,Watermelon Juice","Pizza,Salads,Sandwiches,Beverages",207.0,2026-02-26,13,Thursday,4,Cash,43,3.7
ORD00574,CUST0500,Mediterranean Nights,"M0184,M0185","Pesto Pasta,Pesto Pasta","Pasta,Pasta",144.0,2026-03-29,13,Sunday,2,Wallet,36,4.8
ORD00575,CUST0480,Shawarma Station,"M0300,M0043","Avocado Smoothie,Margherita Pizza","Beverages,Pizza",112.0,2025-12-01,19,Monday,2,Credit Card,48,4.2
ORD00576,CUST0287,Mama's Kitchen,"M0136,M0308","Spicy Tuna Roll (8Pcs),Hot Chocolate","Sushi,Beverages",113.0,2026-03-03,8,Tuesday,2,Wallet,37,3.2
ORD00577,CUST0449,Sushi World,"M0080,M0060","Hawaiian Pizza,Four Cheese Pizza","Pizza,Pizza",225.0,2026-03-14,21,Saturday,2,Cash,34,3.7
ORD00578,CUST0481,The Grill House,"M0163,M0139,M0321,M0185","Spaghetti Bolognese,Spicy Tuna Roll (8Pcs),Tuna Melt,Pesto Pasta","Pasta,Sushi,Sandwiches,Pasta",275.0,2026-01-29,17,Thursday,4,Credit Card,27,3.3
ORD00579,CUST0490,Fresh & Fit,"M0272,M0279","Mango Smoothie,Iced Latte","Beverages,Beverages",49.0,2025-11-04,9,Tuesday,2,Credit Card,33,3.0
ORD00580,CUST0009,Burger Factory,"M0073,M0358","Veggie Supreme Pizza,Mushroom Cream Soup","Pizza,Soups",148.0,2026-01-11,18,Sunday,2,Cash,29,4.7
ORD00581,CUST0127,The Foodie Hub,"M0353,M0048,M0199","Lentil Soup,Pepperoni Pizza,Caesar Salad","Soups,Pizza,Salads",167.0,2026-02-11,15,Wednesday,3,Credit Card,21,3.1
ORD00582,CUST0090,El Classico,"M0077,M0027,M0022,M0292","Veggie Supreme Pizza,Spicy Jalapeño Burger,Bbq Bacon Burger,Watermelon Juice","Pizza,Burgers,Burgers,Beverages",262.0,2026-03-23,9,Monday,4,Wallet,25,3.0
ORD00583,CUST0309,Flavor Street,"M0237,M0326,M0032,M0140,M0342","Cheesecake Slice,Blt Sandwich,Truffle Burger,Spicy Tuna Roll (8Pcs),French Onion Soup","Desserts,Sandwiches,Burgers,Sushi,Soups",275.0,2025-12-24,20,Wednesday,5,Cash,36,4.0
ORD00584,CUST0021,Golden Fork,"M0317,M0229,M0215,M0021,M0158","Grilled Cheese,Chocolate Lava Cake,Quinoa Power Bowl,Bbq Bacon Burger,Sashimi Platter (12Pcs)","Sandwiches,Desserts,Salads,Burgers,Sushi",360.0,2026-04-03,3,Friday,5,Cash,35,4.1
ORD00585,CUST0247,Mama's Kitchen,"M0094,M0052,M0074,M0289,M0342","Falafel Wrap,Bbq Chicken Pizza,Veggie Supreme Pizza,Watermelon Juice,French Onion Soup","Shawarma,Pizza,Pizza,Beverages,Soups",314.0,2026-03-14,10,Saturday,5,Cash,34,4.7
ORD00586,CUST0465,Flavor Street,"M0325,M0196,M0158","Tuna Melt,Caesar Salad,Sashimi Platter (12Pcs)","Sandwiches,Salads,Sushi",216.0,2026-04-22,17,Wednesday,3,Wallet,30,2.5
ORD00587,CUST0480,Street Eats,"M0318,M0250","Grilled Cheese,Umm Ali","Sandwiches,Desserts",61.0,2025-11-27,14,Thursday,2,Wallet,43,2.7
ORD00588,CUST0498,The Hungry Bear,"M0075,M0172,M0235","Veggie Supreme Pizza,Penne Arrabiata,Cheesecake Slice","Pizza,Pasta,Desserts",216.0,2025-12-14,17,Sunday,3,Cash,47,3.2
ORD00589,CUST0127,Mediterranean Nights,"M0311,M0030","Club Sandwich,Veggie Garden Burger","Sandwiches,Burgers",111.0,2026-02-14,18,Saturday,2,Credit Card,38,3.5
ORD00590,CUST0190,Fresh & Fit,"M0166,M0069,M0062","Spaghetti Bolognese,Meat Lovers Pizza,Four Cheese Pizza","Pasta,Pizza,Pizza",295.0,2026-04-13,11,Monday,3,Cash,23,3.3
ORD00591,CUST0079,The Hungry Bear,M0075,Veggie Supreme Pizza,Pizza,102.0,2026-01-22,9,Thursday,1,Wallet,50,4.3
ORD00592,CUST0208,Crave It,"M0296,M0128,M0289,M0079,M0154","Avocado Smoothie,California Roll (8Pcs),Watermelon Juice,Hawaiian Pizza,Veggie Roll (8Pcs)","Beverages,Sushi,Beverages,Pizza,Sushi",280.0,2026-01-09,15,Friday,5,Cash,27,3.6
ORD00593,CUST0304,The Grill House,"M0224,M0033,M0199","Caprese Salad,Truffle Burger,Caesar Salad","Salads,Burgers,Salads",185.0,2025-11-11,12,Tuesday,3,Credit Card,28,3.1
ORD00594,CUST0474,Burger Factory,"M0130,M0170,M0175","Dragon Roll (8Pcs),Penne Arrabiata,Fettuccine Alfredo","Sushi,Pasta,Pasta",247.0,2026-03-13,11,Friday,3,Wallet,41,4.5
ORD00595,CUST0448,Fresh & Fit,"M0305,M0123","Strawberry Milkshake,Salmon Nigiri (2Pcs)","Beverages,Sushi",74.0,2025-11-16,18,Sunday,2,Credit Card,25,3.2
ORD00596,CUST0295,Mediterranean Nights,"M0265,M0092","Mango Panna Cotta,Meat Shawarma Wrap","Desserts,Shawarma",79.0,2025-11-15,10,Saturday,2,Wallet,54,4.2
ORD00597,CUST0224,Urban Bites,"M0267,M0093,M0358","Mango Panna Cotta,Meat Shawarma Wrap,Mushroom Cream Soup","Desserts,Shawarma,Soups",130.0,2025-12-24,10,Wednesday,3,Cash,52,3.3
ORD00598,CUST0232,Desert Rose Kitchen,"M0128,M0199,M0188","California Roll (8Pcs),Caesar Salad,Seafood Linguine","Sushi,Salads,Pasta",231.0,2025-12-29,13,Monday,3,Cash,29,3.6
ORD00599,CUST0014,The Foodie Hub,"M0093,M0192,M0163","Meat Shawarma Wrap,Lasagna,Spaghetti Bolognese","Shawarma,Pasta,Pasta",209.0,2026-03-01,12,Sunday,3,Credit Card,34,4.4
ORD00600,CUST0209,Mama's Kitchen,"M0001,M0320,M0277","Classic Beef Burger,Tuna Melt,Iced Latte","Burgers,Sandwiches,Beverages",114.0,2026-02-27,9,Friday,3,Cash,52,4.1
ORD00601,CUST0421,Crave It,"M0007,M0257","Double Smash Burger,Waffles & Ice Cream","Burgers,Desserts",118.0,2026-01-29,14,Thursday,2,Credit Card,44,4.6
ORD00602,CUST0196,The Hungry Bear,"M0347,M0144,M0310,M0168","French Onion Soup,Rainbow Roll (8Pcs),Club Sandwich,Spaghetti Bolognese","Soups,Sushi,Sandwiches,Pasta",276.0,2026-04-30,17,Thursday,4,Credit Card,32,2.6
ORD00603,CUST0341,Daily Bites,"M0070,M0203,M0042,M0076","Meat Lovers Pizza,Caesar Salad,Margherita Pizza,Veggie Supreme Pizza","Pizza,Salads,Pizza,Pizza",342.0,2026-04-02,19,Thursday,4,Credit Card,37,3.3
ORD00604,CUST0289,Mediterranean Nights,"M0295,M0162","Avocado Smoothie,Spaghetti Bolognese","Beverages,Pasta",100.0,2026-03-15,10,Sunday,2,Cash,20,3.4
ORD00605,CUST0247,Urban Bites,"M0158,M0127,M0032,M0259","Sashimi Platter (12Pcs),California Roll (8Pcs),Truffle Burger,Waffles & Ice Cream","Sushi,Sushi,Burgers,Desserts",321.0,2026-03-23,14,Monday,4,Wallet,46,4.3
ORD00606,CUST0455,Pasta Corner,"M0112,M0167","Cheese Shawarma,Spaghetti Bolognese","Shawarma,Pasta",127.0,2025-12-28,8,Sunday,2,Wallet,45,4.8
ORD00607,CUST0270,Mama's Kitchen,"M0260,M0028","Waffles & Ice Cream,Spicy Jalapeño Burger","Desserts,Burgers",111.0,2025-12-07,17,Sunday,2,Cash,35,3.5
ORD00608,CUST0189,Urban Bites,"M0280,M0030,M0098","Iced Latte,Veggie Garden Burger,Shawarma Plate","Beverages,Burgers,Shawarma",155.0,2026-01-16,12,Friday,3,Wallet,38,4.9
ORD00609,CUST0276,Urban Bites,"M0108,M0196,M0260,M0351,M0119","Mixed Grill Wrap,Caesar Salad,Waffles & Ice Cream,Chicken Noodle Soup,Salmon Nigiri (2Pcs)","Shawarma,Salads,Desserts,Soups,Sushi",241.0,2026-01-23,11,Friday,5,Credit Card,42,3.5
ORD00610,CUST0392,Street Eats,"M0362,M0224,M0002","Mushroom Cream Soup,Caprese Salad,Classic Beef Burger","Soups,Salads,Burgers",142.0,2026-03-11,14,Wednesday,3,Wallet,48,2.8
ORD00611,CUST0080,Street Eats,"M0064,M0255,M0190","Meat Lovers Pizza,Umm Ali,Seafood Linguine","Pizza,Desserts,Pasta",269.0,2026-03-21,20,Saturday,3,Cash,59,4.8
ORD00612,CUST0058,Pizza Palace,"M0337,M0045,M0075","Pastrami Sandwich,Pepperoni Pizza,Veggie Supreme Pizza","Sandwiches,Pizza,Pizza",259.0,2026-03-13,19,Friday,3,Wallet,27,4.1
ORD00613,CUST0330,Shawarma Station,"M0228,M0286,M0144,M0061","Chocolate Lava Cake,Mint Lemonade,Rainbow Roll (8Pcs),Four Cheese Pizza","Desserts,Beverages,Sushi,Pizza",273.0,2026-01-15,23,Thursday,4,Credit Card,30,2.7
ORD00614,CUST0106,Street Eats,"M0275,M0041,M0092","Mango Smoothie,Margherita Pizza,Meat Shawarma Wrap","Beverages,Pizza,Shawarma",149.0,2026-02-17,12,Tuesday,3,Wallet,41,4.2
ORD00615,CUST0123,Pasta Corner,"M0185,M0237,M0279,M0209","Pesto Pasta,Cheesecake Slice,Iced Latte,Fattoush Salad","Pasta,Desserts,Beverages,Salads",188.0,2026-04-24,4,Friday,4,Credit Card,25,3.1
ORD00616,CUST0070,Daily Bites,"M0079,M0179,M0232,M0118,M0006","Hawaiian Pizza,Pasta Carbonara,Cheesecake Slice,Cheese Shawarma,Double Smash Burger","Pizza,Pasta,Desserts,Shawarma,Burgers",345.0,2026-04-24,23,Friday,5,Wallet,51,3.1
ORD00617,CUST0303,Burger Factory,"M0097,M0355","Falafel Wrap,Lentil Soup","Shawarma,Soups",56.0,2026-04-22,9,Wednesday,2,Cash,21,3.6
ORD00618,CUST0382,Daily Bites,M0174,Fettuccine Alfredo,Pasta,69.0,2026-02-14,20,Saturday,1,Wallet,32,4.3
ORD00619,CUST0228,Street Eats,"M0281,M0172","Mint Lemonade,Penne Arrabiata","Beverages,Pasta",90.0,2026-04-20,12,Monday,2,Credit Card,29,4.7
ORD00620,CUST0059,Golden Fork,"M0360,M0064,M0318","Mushroom Cream Soup,Meat Lovers Pizza,Grilled Cheese","Soups,Pizza,Sandwiches",191.0,2025-11-02,13,Sunday,3,Cash,50,4.5
ORD00621,CUST0141,Street Eats,"M0044,M0272","Pepperoni Pizza,Mango Smoothie","Pizza,Beverages",137.0,2026-02-17,18,Tuesday,2,Wallet,52,3.2
ORD00622,CUST0035,Royal Kitchen,"M0367,M0309,M0092","Seafood Chowder,Hot Chocolate,Meat Shawarma Wrap","Soups,Beverages,Shawarma",132.0,2026-01-05,12,Monday,3,Cash,26,3.7
ORD00623,CUST0476,Pizza Palace,"M0313,M0043","Grilled Cheese,Margherita Pizza","Sandwiches,Pizza",108.0,2026-02-18,15,Wednesday,2,Wallet,38,3.9
ORD00624,CUST0105,Urban Bites,M0359,Mushroom Cream Soup,Soups,41.0,2026-04-11,10,Saturday,1,Cash,55,3.3
ORD00625,CUST0210,The Hungry Bear,"M0100,M0200,M0252,M0250","Shawarma Plate,Caesar Salad,Umm Ali,Umm Ali","Shawarma,Salads,Desserts,Desserts",158.0,2026-04-14,12,Tuesday,4,Wallet,27,4.1
ORD00626,CUST0114,Daily Bites,"M0247,M0030,M0194,M0073","Kunafa,Veggie Garden Burger,Lasagna,Veggie Supreme Pizza","Desserts,Burgers,Pasta,Pizza",294.0,2025-12-21,7,Sunday,4,Cash,34,3.6
ORD00627,CUST0477,El Classico,"M0077,M0358","Veggie Supreme Pizza,Mushroom Cream Soup","Pizza,Soups",144.0,2026-04-24,18,Friday,2,Wallet,52,3.7
ORD00628,CUST0124,Pasta Corner,"M0195,M0144,M0116","Lasagna,Rainbow Roll (8Pcs),Cheese Shawarma","Pasta,Sushi,Shawarma",233.0,2026-01-11,22,Sunday,3,Wallet,29,4.3
ORD00629,CUST0293,Mama's Kitchen,"M0136,M0145","Spicy Tuna Roll (8Pcs),Rainbow Roll (8Pcs)","Sushi,Sushi",201.0,2025-12-19,13,Friday,2,Cash,47,4.1
ORD00630,CUST0369,Street Eats,"M0169,M0309,M0277","Penne Arrabiata,Hot Chocolate,Iced Latte","Pasta,Beverages,Beverages",122.0,2026-01-09,20,Friday,3,Cash,32,3.4
ORD00631,CUST0025,Mama's Kitchen,M0290,Watermelon Juice,Beverages,24.0,2026-03-04,12,Wednesday,1,Cash,37,2.8
ORD00632,CUST0288,Royal Kitchen,"M0208,M0209,M0259","Fattoush Salad,Fattoush Salad,Waffles & Ice Cream","Salads,Salads,Desserts",121.0,2025-12-30,17,Tuesday,3,Wallet,27,4.5
ORD00633,CUST0178,Sushi World,"M0106,M0216","Mixed Grill Wrap,Quinoa Power Bowl","Shawarma,Salads",134.0,2026-02-22,10,Sunday,2,Wallet,44,2.7
ORD00634,CUST0401,Urban Bites,"M0158,M0141,M0166,M0304","Sashimi Platter (12Pcs),Rainbow Roll (8Pcs),Spaghetti Bolognese,Strawberry Milkshake","Sushi,Sushi,Pasta,Beverages",354.0,2026-01-10,16,Saturday,4,Wallet,59,2.7
ORD00635,CUST0217,Royal Kitchen,"M0208,M0086,M0353","Fattoush Salad,Chicken Shawarma Wrap,Lentil Soup","Salads,Shawarma,Soups",101.0,2025-11-15,9,Saturday,3,Credit Card,33,3.1
ORD00636,CUST0081,The Foodie Hub,"M0277,M0331","Iced Latte,Egg & Avocado Toast","Beverages,Sandwiches",73.0,2025-11-05,9,Wednesday,2,Cash,50,4.3
ORD00637,CUST0483,Desert Rose Kitchen,"M0128,M0218","California Roll (8Pcs),Grilled Chicken Salad","Sushi,Salads",133.0,2025-11-24,10,Monday,2,Cash,29,3.4
ORD00638,CUST0396,El Classico,"M0061,M0285,M0112","Four Cheese Pizza,Mint Lemonade,Cheese Shawarma","Pizza,Beverages,Shawarma",153.0,2026-04-28,16,Tuesday,3,Wallet,43,3.9
ORD00639,CUST0462,The Grill House,"M0224,M0209,M0257","Caprese Salad,Fattoush Salad,Waffles & Ice Cream","Salads,Salads,Desserts",135.0,2026-04-03,20,Friday,3,Cash,53,4.0
ORD00640,CUST0109,Pizza Palace,"M0337,M0144,M0049","Pastrami Sandwich,Rainbow Roll (8Pcs),Pepperoni Pizza","Sandwiches,Sushi,Pizza",278.0,2026-04-14,15,Tuesday,3,Cash,22,3.7
ORD00641,CUST0214,Mama's Kitchen,"M0146,M0009","Rainbow Roll (8Pcs),Crispy Chicken Burger","Sushi,Burgers",141.0,2026-01-30,20,Friday,2,Wallet,58,4.9
ORD00642,CUST0161,Daily Bites,M0320,Tuna Melt,Sandwiches,36.0,2025-11-06,8,Thursday,1,Credit Card,50,3.5
ORD00643,CUST0282,Street Eats,M0169,Penne Arrabiata,Pasta,66.0,2026-02-13,16,Friday,1,Credit Card,56,3.1
ORD00644,CUST0332,Desert Rose Kitchen,"M0078,M0120,M0275","Hawaiian Pizza,Salmon Nigiri (2Pcs),Mango Smoothie","Pizza,Sushi,Beverages",159.0,2026-01-20,17,Tuesday,3,Cash,45,4.3
ORD00645,CUST0057,Golden Fork,"M0271,M0051","Fresh Orange Juice,Pepperoni Pizza","Beverages,Pizza",111.0,2026-03-18,18,Wednesday,2,Cash,51,3.5
ORD00646,CUST0397,Pizza Palace,M0172,Penne Arrabiata,Pasta,74.0,2026-04-30,12,Thursday,1,Credit Card,24,3.8
ORD00647,CUST0059,Fresh & Fit,"M0342,M0097","French Onion Soup,Falafel Wrap","Soups,Shawarma",74.0,2026-01-25,17,Sunday,2,Credit Card,48,4.4
ORD00648,CUST0311,Desert Rose Kitchen,"M0242,M0248","Tiramisu,Kunafa","Desserts,Desserts",74.0,2025-11-14,20,Friday,2,Wallet,21,3.0
ORD00649,CUST0261,The Hungry Bear,"M0306,M0234,M0068","Strawberry Milkshake,Cheesecake Slice,Meat Lovers Pizza","Beverages,Desserts,Pizza",195.0,2026-03-29,17,Sunday,3,Cash,49,3.6
